class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Implicit reference,CLAIRE,"Gently rub the thick on your skin to gently exfoliate, purify, and moisturize it. ",653,14,4.857142857,82,2.889647702,7.200114667,34.58866178,27.26831245,44.83404541,48.67588881,8.617853165,28.31528233,10.42165756,27.386704,Incorrect-A,Correct-B,Correct-A,Correct-A,0.167235441
3,Implicit reference,CLAIRE,9. Continue cooking the rice for another 3 - 4 minutes on medium heat. ,654,14,4.071428571,71,3.021704907,7.922657105,39.4512227,22.13137054,32.45455933,67.66729305,12.83453083,53.88336967,13.69110298,36.90797908,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.102547422
3,Implicit reference,CLAIRE,* Wear your heaviest clothes on the flight. ,655,8,4.5,44,2.994383479,7.399989284,63.85380566,173.7130737,226.8587036,128.601079,27.5687542,96.09654792,59.86660004,78.26740742,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.156582234
3,Implicit reference,CLAIRE,"Put the socks on the floor, and let your hands soak it all in for 10 - 20 minutes. ",656,19,3.368421053,83,2.656322929,7.179822344,30.66896257,24.39021301,21.23376274,25.60780716,6.149939537,24.50009082,7.392477989,27.92041386,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.192304073
3,Implicit reference,CLAIRE,* Ask past clients about their overall experience. ,657,8,5.375,51,2.589383479,8.674185034,182.4402653,149.4265442,258.1451721,309.1337976,122.6990738,168.2163278,119.9328461,81.5719881,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.012117414
3,Implicit reference,CLAIRE,"2. The night before the test, write down the answers to the test in the layers of your skirt. ",658,19,3.947368421,94,2.667242197,6.493078337,43.36925732,42.72542191,61.68623352,48.22638264,5.811639786,35.53829195,8.410583496,22.92627626,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-B,0.294246712
3,Implicit reference,CLAIRE,"If you are unsure whether you have the latest version, update, going through these steps will not hurt your download. ",659,20,4.9,118,2.715253391,6.93319537,44.03046718,28.08428192,45.17865753,56.48648186,4.385637283,37.92067121,5.528292656,28.65841318,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.087472351
3,Implicit reference,CLAIRE,2. Understand How Many Students Attend the primary. ,660,8,5.5,52,2.835483587,10.12299731,540.7408478,545.4990234,544.0562744,714.3598408,22.71734238,268.9046925,338.1553345,460.1119027,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.125066729
3,Implicit reference,CLAIRE,11. Click the tab in the center. ,661,7,3.714285714,33,2.729828696,7.711849172,223.4619603,77.52705383,58.56479263,222.6934253,7.039041996,55.5447778,40.33920288,73.68276547,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.338160262
3,Implicit reference,CLAIRE,"Try to let your clothing hang loose and not be pressed up against your body by your hands, folded arms, bags, or jacket for long periods of time. ",662,28,4.214285714,146,2.810985777,6.529013341,29.11830394,23.30674171,39.68618393,51.25759998,3.709987402,40.01708539,5.507710934,22.49210113,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.09731221
3,Implicit reference,CLAIRE,2. Fold two thirds diagonally sideways. ,663,6,5.666666667,40,3.284177971,9.873280056,156.1172308,138.9861603,185.9805756,157.8809847,14.14096928,113.7852084,63.30286789,146.9080864,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.003246981
3,Implicit reference,CLAIRE,"If the area is thoroughly covered with plant debris, this pesticide should keep bugs away for the rest of the season. ",664,21,4.619047619,118,2.53547942,7.299422975,37.95219216,31.08434105,51.83568954,41.94476509,6.162709236,41.83216187,6.342150688,31.96237138,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.207226815
3,Implicit reference,CLAIRE,* If you register your name in the state of California you will be paying this property tax as an additional fee each year. ,665,24,4.166666667,124,2.871877826,7.208385517,45.4261514,31.36244011,40.03834915,52.62184974,3.095705509,30.28229537,8.874944687,34.42007681,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.118021496
3,Implicit reference,CLAIRE,"7. Once it's as dry as you can possibly get it, remove the towel and peel off the paper from the camera and place it in another dry towel. ",666,29,3.793103448,139,2.918666717,5.884723566,25.16101523,18.61567307,24.93428421,45.76028025,5.033076286,26.41108171,10.31123447,19.56142236,Incorrect-A,Correct-A,Correct-A,Correct-A,0.177917459
3,Implicit reference,CLAIRE,This may make it painful or difficult to insert the cup. ,667,11,4.181818182,57,2.496593992,6.299869194,73.63647251,87.43104553,92.23706818,133.7300214,9.02610302,85.95882385,146.4180603,51.83650374,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.164959803
3,Implicit reference,CLAIRE,* Park all cars in a shady spot and wait until the car's surface is cool to the touch. ,668,19,3.578947368,87,2.547438673,6.998892127,25.96135799,47.21498489,54.5594635,41.81248865,10.4068327,51.69575557,9.703909874,36.19808387,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.218592791
3,Implicit reference,CLAIRE,"* If you can’t afford the filing fee, then ask the district for a fee waiver form and complete it. ",669,20,3.95,99,2.635066739,7.54748332,23.7358307,60.92827606,67.91147614,34.41737701,3.689311028,25.39878644,5.75894928,17.38423291,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.169217002
3,Implicit reference,CLAIRE,"If the other parent agrees to your custody, then you will probably have to draft a new parenting plan, which you both should sign. ",670,24,4.458333333,131,2.537555616,6.89559952,20.21628208,28.22999191,42.51823425,35.48073076,5.655950546,27.3317156,3.792820215,15.99003542,Correct-A,Correct-B,Correct-B,Incorrect-A,0.129624937
3,Implicit reference,CLAIRE,* Make sure to wait until your marker dries on the tape before placing your gauge in the rain. ,671,19,4.0,95,2.726386041,6.497239912,72.60589382,58.00876236,69.28717041,98.71717369,5.696259022,70.03785176,7.764712334,62.88633004,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.171427278
3,Implicit reference,CLAIRE,* Keep an eye away from small children. ,672,8,4.0,40,2.844850109,7.560361409,105.2807923,65.5378418,152.3397217,181.4085702,118.6593246,58.98903447,108.1378021,73.06600709,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.022546465
3,Implicit reference,CLAIRE,"Like beans, nuts are a tasty way to get additional fiber into a person. ",673,14,4.142857143,72,2.527504845,7.502773024,46.61949693,68.87207031,117.5579071,78.75603757,10.1477108,77.3798762,14.30966473,48.69868683,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.105635038
3,Fused head,CLAIRE,This article can help you get over the worries and may help you get top marks! ,674,16,3.9375,79,3.026800054,5.745471138,71.65660936,61.10045242,80.26882172,68.4398004,5.378579617,67.74199843,22.72275543,55.28877501,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.129025813
3,Fused head,CLAIRE,Always clear your mind after each session and be fresh and ready for the next lecture. ,675,16,4.4375,87,2.23578337,6.051925196,43.56396169,42.48732758,45.73836899,67.02282964,10.84303284,55.0282316,55.63933182,30.86695851,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.164757681
3,Fused head,CLAIRE,The problem becomes that there are so many reactive opinions that flood out into cyberspace that few opinions attain much resonance with the masses. ,676,24,5.208333333,149,2.318127826,7.799628309,87.82172392,62.5246582,103.3304672,152.1936369,7.412643909,70.42780391,4.81524229,58.86840377,Incorrect-A,Incorrect-A,Incorrect-B,Incorrect-Neither,0.07640249
3,Fused head,CLAIRE,This information will help your doctor make an informed decision and decide if the time is right to stop taking Prozac. ,677,21,4.714285714,120,2.449644472,6.799102972,14.72606166,22.21673012,24.22002029,14.92491223,6.208353043,21.56982829,13.45786381,30.14077126,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.128640123
3,Fused head,CLAIRE,This sound means you have broken the seal and can now twist off the lid. ,678,15,3.866666667,73,2.922168928,6.059947613,105.4718326,54.44034958,116.6115341,161.8506851,20.00997925,70.50226227,12.37322521,33.80691635,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.190849175
3,Fused head,CLAIRE,This article will help you. ,679,5,4.6,28,3.120506783,8.358013227,72.61950122,58.95756912,104.4751434,88.14077407,66.05031586,29.44731374,46.82899475,41.38222806,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.018610474
3,Fused head,CLAIRE,"This constant talking can become overwhelming, and many people struggle with how to deal with it. ",680,16,5.125,98,2.653675054,6.918508704,33.00998851,26.62239075,33.54203033,58.40106787,7.676450253,31.23558915,6.874362946,30.54351836,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.092859303
3,Fused head,CLAIRE,Losing too much weight at once can weaken you and cause you to injure yourself. ,681,15,4.333333333,80,2.822168928,6.005269676,22.88162936,24.72406387,30.97865295,21.64690999,20.57526398,22.81990302,21.92651367,12.89307333,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.101814616
3,Fused head,CLAIRE,Here's how to get in touch with your inner romantic person. ,682,11,4.454545455,60,2.488412174,6.174424103,24.36421537,49.71583176,52.38342667,44.09183736,8.957161903,40.49509821,22.62849617,33.68762682,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.106487087
3,Fused head,CLAIRE,"Red, blue and green color are secondary colors. ",683,8,5.0,48,2.979066739,7.24999765,128.4935043,52.43286896,59.75807953,72.48267782,17.83004761,51.99891727,60.65989685,39.47954464,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.085208672
3,Fused head,CLAIRE,The best strategy to ignore your ex is to keep yourself busy. ,684,12,4.166666667,62,2.351877826,6.87070635,56.80044189,44.20103836,61.77365494,82.49772755,12.31988621,29.516029,9.402956963,23.26231367,Correct-A,Correct-A,Incorrect-B,Correct-A,0.114188118
3,Fused head,CLAIRE,This activity may take some major rehabilitation for some individuals but putting it into the too-hard basket won't make it go away. ,685,22,5.045454545,133,2.71670917,7.114876927,42.10699467,59.29111481,110.7899323,76.29039478,3.797409058,93.21278866,7.217638493,40.77127428,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.077581968
3,Fused head,CLAIRE,"You won't want to use candles, like you might with some traditional lanterns, because these lanterns are made of paper. ",686,20,5.0,120,2.421880087,7.71736188,27.4856475,26.5585556,33.89982605,31.85924328,4.300625801,28.19470562,7.578160286,22.0675636,Incorrect-A,Incorrect-A,Incorrect-A,Incorrect-Neither,0.080374418
3,Fused head,CLAIRE,It is recommended that the following families have routine vaccinations: ,687,10,6.3,73,2.441506783,8.370398434,58.51702969,90.11647034,87.62876129,57.54095241,7.270257473,65.50653359,38.75632858,89.372763,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.143250629
3,Fused head,CLAIRE,Young sharks should get finely chopped food. ,688,7,5.428571429,45,2.669828696,9.881456915,348.9619274,1234.397339,1098.093018,341.1797218,9.34492588,1062.938412,195.4289856,432.5924606,Correct-A,Correct-B,Correct-B,Incorrect-A,0.006301729
3,Fused head,CLAIRE,Visit a local nursery or call your local agricultural extension to get figs that are suitable for your local areas. ,689,20,4.8,116,2.591940044,7.143928363,49.0531089,50.05584717,78.0916748,62.98986874,7.286748409,72.24675923,13.96109581,31.4426477,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.089410877
3,Fused head,CLAIRE,"As a general rule, sperm health in sperm donors needs to be better than average because some sperm die or lose their motility in the freezing and thawing processes. ",690,29,4.689655172,165,2.646813853,7.287473428,15.71155141,24.17722893,34.53403091,29.48229802,3.058341265,40.68733569,3.9518013,17.99728441,Correct-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.123148526
3,Fused head,CLAIRE,"Do this part with force, and the can should be smashed. ",691,11,4.090909091,56,2.492618261,6.951634479,87.47178967,78.92713165,175.9547882,170.6439626,18.62028885,112.7818882,10.26520348,116.2620274,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.184271931
3,Fused head,CLAIRE,This fact applies to every human being. ,692,7,4.714285714,40,2.941257267,7.492680315,84.95676556,76.49850464,85.61786652,171.7608981,14.94672298,39.49700898,41.0861702,31.80036167,Incorrect-A,Correct-A,Correct-B,Incorrect-A,0.077806285
3,Fused head,CLAIRE,This method may continue throughout your treatment because cysts may have developed as a result of your last Clomid cycle. ,693,20,5.15,123,2.482066739,7.32833357,52.64147538,55.2335701,119.850235,61.65611998,5.127617359,66.46051863,8.419176102,43.13208735,Incorrect-B,Correct-B,Correct-B,Incorrect-Neither,0.071344799
3,Fused head,CLAIRE,"This is far from the simplest recipe for English muffins, but it is by far the best tasting I have ever found. ",694,22,4.045454545,111,2.442333399,6.944735115,17.89998648,16.48388863,16.0641346,19.72638732,3.980586529,15.84767655,5.771476269,12.10446774,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.144048241
3,Fused head,CLAIRE,"This document will include the author’s or creator’s name(s), the title of the work, and the date of its creation. ",695,20,4.75,115,2.458380087,7.338291974,12.50185755,20.176157,23.81749535,18.56563133,4.219506264,14.5079383,3.899752378,8.146085601,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.296715045
3,Fused head,CLAIRE,This step may be necessary even if you are not yet approaching your due date. ,696,15,4.2,78,2.599502261,6.998099351,31.73055697,32.59822845,40.86466217,32.79415666,8.427484512,41.73676395,9.761252403,29.33413905,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.04347456
3,Fused head,CLAIRE,5. Keep repeating this if you want to earn even more cash. ,697,12,3.916666667,59,2.551255652,7.039241022,36.59754163,37.96278,40.58940125,47.88692975,17.23734665,36.03142931,11.42017365,55.95162597,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.077707692
3,Fused head,CLAIRE,"If you do not do this, you run the risk of an electrical shock or other risks. ",698,17,3.647058824,79,2.704635345,6.439179604,20.36784154,17.46154976,29.29231834,31.22040811,6.748819351,21.47261541,5.998225212,17.74888164,Incorrect-A,Correct-A,Incorrect-A,Incorrect-A,0.132632591
3,Fused head,CLAIRE,These locations would probably be your safest bets in terms of not being extradited back to the United States. ,699,19,4.842105263,111,2.492112403,7.623211874,22.12090406,27.56101227,34.48740387,26.85374456,4.599483013,29.32964938,14.38291264,17.69512799,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.149460628
3,Fused head,CLAIRE,"Some filters attach directly to faucets, while others act as filters for pitchers. ",700,13,5.384615385,83,2.495200134,8.562986959,89.77061634,67.61565399,94.66234589,93.22870216,6.148760319,66.27036091,18.99677467,33.3588315,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.069497091
3,Fused head,CLAIRE,3. Keep more opinions to yourself. ,701,6,4.833333333,35,2.677511305,8.622195378,304.7714202,133.4520874,164.9319,381.8361495,16.07734299,49.98162441,49.38530731,61.46619557,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.098837809
3,Fused head,CLAIRE,"* Unlike Dauphinoise potatoes, these potatoes need to be tender. ",702,10,5.5,65,2.533760174,8.50461744,65.42873983,94.76346588,203.1062622,150.9429529,8.204737663,133.5845195,6.66323185,40.99460277,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.066607016
3,Fused head,CLAIRE,Look at each one of your quotes. ,703,7,3.714285714,33,2.597504845,6.123896305,178.8850211,52.65122986,85.11132813,113.3043167,10.40625381,67.63942073,93.35428619,34.1208345,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.116234202
3,Fused head,CLAIRE,"As you begin your weight loss plan, it's a good idea to keep a journal in order to track the amount of food you eat each day. ",704,27,3.666666667,126,2.774261771,5.64091838,7.874942586,8.782846451,13.26562691,9.395304623,3.467065811,10.47343098,3.780922413,8.42971314,Correct-A,Correct-B,Incorrect-Neither,Correct-A,0.155651766
3,Fused head,CLAIRE,Both hosts went onto other TV game show and TV entertainment venue projects. ,705,13,4.923076923,77,2.952410368,8.993854882,438.8277303,567.069458,602.9837646,734.4833647,31.05939674,674.0043215,127.0232773,241.287597,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.04884261
3,Fused head,CLAIRE,"For more information on these tags, visit this list . ",706,10,4.4,54,3.011880087,7.07028442,56.02012827,51.0460701,70.60328674,58.18312097,5.519366264,104.3343007,26.49095154,63.83054772,Incorrect-A,Correct-A,Incorrect-Neither,Correct-A,0.046085225
3,Fused head,CLAIRE,This exam is a comprehensive test that must be passed before you can earn your license. ,707,16,4.5,88,2.705550054,7.194625017,21.43840879,21.26594543,32.11017609,27.90727654,6.769171238,31.63790589,18.89109993,22.04337481,Correct-A,Correct-A,Incorrect-A,Correct-B,0.072194647
